tweet_cleaned,tweet_favorite_count,tweet_geo,tweet_hashtags,tweet_id,tweet_lang,tweet_place,tweet_retweet_count,tweet_text,tweet_time,tweet_tokens,tweet_type,tweet_user_mention_ids,tweet_user_mentions,user,user_favourites_count,user_followers_count,user_friends_count,user_id,user_location,user_screen_name,user_statuses_count,user_vintage,sentiment,sentiment_class
,0,,[],972858034404888576,de,,63,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/RkVgF8hyaA",Sun Mar 11 15:33:24 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],Fikret Akyol,19972,2320,237,1523287226,"Düsseldorf, Germany",fikom1978,35543,Sun Jun 16 21:41:00 +0000 2013,0.1933002769947052,neutral
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972857492735778816,en,,102,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 15:31:15 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],FengShuiMiss,10644,751,730,777717780728590336,United States,FengShuiMiss,7297,Mon Sep 19 03:55:43 +0000 2016,0.5702117681503296,positive
Gib uns jetzt ein beispiel,0,,[],972856924554358784,de,,0,"@GeroB111 @Kumarciaga @TurkishAirlines Genug Rechtstaaten!?
Gib uns jetzt ein beispiel!",Sun Mar 11 15:29:00 +0000 2018,"['gib', 'beispiel']",reply,"[706872784, 782510926922645504, 18909186]","['GeroB111', 'Kumarciaga', 'TurkishAirlines']",Sadik BAL,9696,112,150,600358605,,SadikBAL,8654,Tue Jun 05 17:38:07 +0000 2012,0.33900102972984314,positive
THY sis nedeniyle seferini iptal etmek zorunda kald,2,,[],972852863075540992,tr,,1,"THY sis nedeniyle 48 seferini iptal etmek zorunda kaldı
https://t.co/xaVwpo8IES
@BilalEksiTHY @dhmikurumsal… https://t.co/14rjwr4FLx",Sun Mar 11 15:12:51 +0000 2018,"['thy', 'sis', 'nedeniyle', 'seferini', 'iptal', 'etmek', 'zorunda', 'kald']",user_tweet,"[788882697955467266, 1565844180]","['BilalEksiTHY', 'dhmikurumsal']",Airkule,244,7047,120,843642272,,Airkule,14191,Mon Sep 24 13:59:34 +0000 2012,0.3172755241394043,positive
Huge improvement for flight group and disaster for ground staff and of course I should not blame o,0,,[],972852017826844672,en,,0,"@TurkishAirlines
Huge improvement for flight group and disaster for ground staff and of course I should not blame o… https://t.co/eLU2RAD8CT",Sun Mar 11 15:09:30 +0000 2018,"['huge', 'improvement', 'flight', 'group', 'disaster', 'ground', 'staff', 'course', 'i', 'blame']",user_tweet,[18909186],['TurkishAirlines'],Alireza Assadi,8,36,163,952704002,,assadiAlireza,26,Sat Nov 17 01:16:10 +0000 2012,-0.03163567930459976,neutral
,0,,[],972850615696154624,en,,0,"@TurkishAirlines This morning in Antalya I was lied by one of your employees, and with me many others. We were faci… https://t.co/AtEKCopRvZ",Sun Mar 11 15:03:56 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Arturo Caissut,2723,949,906,293456496,Cervignano del Friuli,arturocaissut,21583,Thu May 05 11:34:38 +0000 2011,0.26642870903015137,positive
Shoutout,2,,[],972850520414195713,en,,0,Shoutout @TurkishAirlines for supplying me with enough internet to actually stream movies and youtube.,Sun Mar 11 15:03:33 +0000 2018,['shoutout'],user_tweet,[18909186],['TurkishAirlines'],Abe the babe,4171,596,777,479923973,"New Jersey, USA",abraamd310,14687,Tue Jan 31 22:48:28 +0000 2012,-0.08428079634904861,neutral
,0,,[],972849369698504704,de,,0,"@TurkishAirlines Jo,der Hinflug ist schon n Brüller!!!! https://t.co/Cj6AjQrnNx",Sun Mar 11 14:58:59 +0000 2018,[],reply,[18909186],['TurkishAirlines'],"Mario,🇩🇪🇩🇪🇩🇪🇩🇪",372,17,25,966294131994714112,Feuerland Mitte,Mario82747280,279,Wed Feb 21 12:50:48 +0000 2018,0.30767327547073364,positive
,0,,[],972846526816051200,de,,63,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/RkVgF8hyaA",Sun Mar 11 14:47:41 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],♥UGUR'luMELEK♥,10482,386,485,2482403742,,DrstVe,6757,Wed May 07 16:20:18 +0000 2014,0.1933002769947052,neutral
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972845764782194688,en,,102,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 14:44:39 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],Sadia,15200,155,412,3385091859,London,sadia_talks,25705,Mon Jul 20 23:22:33 +0000 2015,0.5702117681503296,positive
,0,,[],972845109308985350,de,,0,"@TurkishAirlines Selbst wenn ihr mir noch was dazuzahlen würdet,........nein danke!",Sun Mar 11 14:42:03 +0000 2018,[],reply,[18909186],['TurkishAirlines'],spaeterrebell,44306,450,369,265392958,,spaeterrebell,60066,Sun Mar 13 13:32:04 +0000 2011,0.3439185917377472,positive
,0,,[],972844669498519553,de,,70,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/Vr5BXZ5vMI",Sun Mar 11 14:40:18 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],M. Hamza Eymen,35428,4328,4993,3864355221,Berlin-İSTanbul-TRABZON-🌍🌹🌻,AdaleMerkezi,98665,Sun Oct 04 19:26:49 +0000 2015,0.17541290819644928,neutral
,0,,[],972844561843269632,de,,0,@derSarmate @TurkishAirlines Dass du mich hier diffarmierst bestätigt meinen ersten Kommentar! Lies ihn nochmal dur… https://t.co/k1JReSXdbK,Sun Mar 11 14:39:52 +0000 2018,[],reply,"[4445869215, 18909186]","['derSarmate', 'TurkishAirlines']",Delikanli10,1047,10,35,2569105624,Berlin,Delikanli10blk,136,Wed May 28 14:50:23 +0000 2014,0.3917387127876282,positive
,0,,[],972843417540718593,de,,0,@TurkishAirlines Never! Und am Flughafen droht dann die Verhaftung ohne Begründung!,Sun Mar 11 14:35:19 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Utawie,51473,1252,767,2985512195,Vereinigte Staaten,utawie,56346,Mon Jan 19 10:23:59 +0000 2015,0.25801897048950195,positive
,0,,[],972839441034366976,de,,63,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/RkVgF8hyaA",Sun Mar 11 14:19:31 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],Nese Yıldız,733,157,110,761236495827144704,,NeseYldz8,1137,Thu Aug 04 16:24:58 +0000 2016,0.1933002769947052,neutral
,0,,[],972839370913910784,tr,,0,@XCavus @TurkishAirlines HAHAHAHAHAHAHAHAHA KUDUUUUR SOKTUĞUMUN TERORİSTİ,Sun Mar 11 14:19:15 +0000 2018,[],reply,"[2499229916, 18909186]","['XCavus', 'TurkishAirlines']",Hooligansfener,44,29,154,924710940905439232,"Kadıköy, İstanbul",hooligansofener,135,Sun Oct 29 18:54:03 +0000 2017,0.23954464495182037,positive
Is it normal This morning from Karachi to Istanbul It is corroded A turkishairlines,1,,"['A330', 'turkishairlines']",972835485419757568,en,"{'country': 'Turkey', 'url': 'https://api.twitter.com/1.1/geo/id/5e02a0f0d91c76d2.json', 'bounding_box': {'coordinates': [[[28.6321043, 40.8027337], [29.3783413, 40.8027337], [29.3783413, 41.2399073], [28.6321043, 41.2399073]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'İstanbul', 'country_code': 'TR', 'full_name': 'İstanbul, Türkiye', 'attributes': {}, 'id': '5e02a0f0d91c76d2'}",1,Is it normal? This morning from Karachi to Istanbul. It is corroded. #A330 #turkishairlines  @TurkishAirlines https://t.co/ojBQbwnaEw,Sun Mar 11 14:03:48 +0000 2018,"['is', 'normal', 'this', 'morning', 'karachi', 'istanbul', 'it', 'corroded', 'a', 'turkishairlines']",user_tweet,[18909186],['TurkishAirlines'],Alessandro Romolo,102,185,312,126087656,Ravenna,Odos88,761,Wed Mar 24 20:08:47 +0000 2010,-0.26906710863113403,negative
,0,,[],972835367375327233,de,,0,"@TurkishAirlines Wir ""Scheiß-Deutsche"" (Türkensprech) wollen nicht mehr in die Türkei fliegen",Sun Mar 11 14:03:20 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Christian,466,23,49,1090506253,The World,christian_ocean,846,Mon Jan 14 23:45:07 +0000 2013,0.2853219509124756,positive
The,1,,[],972835175456534528,en,"{'country': 'Turkey', 'url': 'https://api.twitter.com/1.1/geo/id/5e02a0f0d91c76d2.json', 'bounding_box': {'coordinates': [[[28.6321043, 40.8027337], [29.3783413, 40.8027337], [29.3783413, 41.2399073], [28.6321043, 41.2399073]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'İstanbul', 'country_code': 'TR', 'full_name': 'İstanbul, Türkiye', 'attributes': {}, 'id': '5e02a0f0d91c76d2'}",0,The @TurkishAirlines rebooking line (after waiting almost an hour already) https://t.co/0fPV67mwFX,Sun Mar 11 14:02:34 +0000 2018,['the'],user_tweet,[18909186],['TurkishAirlines'],Jessan,1163,224,221,241115926,,jessanpeter,2557,Fri Jan 21 14:08:37 +0000 2011,-0.0044334507547318935,neutral
,0,,[],972834923366309888,en,,0,@TurkishAirlines Your country should fix first human rights and get rid of child marriages before its even safe to… https://t.co/dTzP2uo6Ot,Sun Mar 11 14:01:34 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Kimppa,926,45,92,3239717859,Suomi,kimppasgaming,1315,Thu May 07 01:06:51 +0000 2015,0.03669825196266174,neutral
,0,,[],972834406120480768,en,,0,@TurkishAirlines @DrOz clear men,Sun Mar 11 13:59:31 +0000 2018,[],reply,"[18909186, 38531995]","['TurkishAirlines', 'DrOz']",Ha Ko,1,1,8,2421063254,,HaktanPol,3,Mon Mar 31 21:00:53 +0000 2014,0.0018227696418762207,neutral
,0,,[],972834033095921665,und,,0,@TurkishAirlines xx,Sun Mar 11 13:58:02 +0000 2018,[],reply,[18909186],['TurkishAirlines'],look at this,11602,867,1007,2706137984,,lookatwhat,9548,Mon Aug 04 09:28:43 +0000 2014,0.01593242585659027,neutral
,0,,[],972832520055205888,en,,0,@TurkishAirlines So did I at ITB Berlin... https://t.co/xDAFqKSIn1,Sun Mar 11 13:52:01 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Flugtipps ✈,2769,2041,4964,54708385,Berlin und Duisburg,flugexperte,2496,Tue Jul 07 22:50:19 +0000 2009,0.16890612244606018,neutral
,0,,[],972832360424267776,de,,0,@TurkishAirlines @türkis-hairlines: gips bei euch auch NaziGoreng on board ?,Sun Mar 11 13:51:23 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Andy Thiel,200,19,36,40903300,Offenburg (Germany),andyt65,592,Mon May 18 16:08:42 +0000 2009,-0.08377489447593689,neutral
,0,,[],972832106245173248,und,,0,@TurkishAirlines  https://t.co/yd4zi2SzKC,Sun Mar 11 13:50:23 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Chia,159,43,761,524483600,"Finland, Turku",ChiaAbdullahpo,329,Wed Mar 14 16:05:17 +0000 2012,0.11055152863264084,neutral
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972831617277464576,en,,102,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 13:48:26 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],Daily G,8152,1624,420,969446544679333888,"London, England",DailyG13,7686,Fri Mar 02 05:37:22 +0000 2018,0.5702117681503296,positive
,0,,"['Türkei', 'Erdogan']",972830484546965505,de,,0,"@TurkishAirlines #Türkei ist immer eine Reise wert, wenn #Erdogan endlich verschwunden ist und die AKP dem Islamismus abschwört.",Sun Mar 11 13:43:56 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Andreas Schnabel,6168,500,717,187646545,Germany,astrofan80,18357,Mon Sep 06 20:03:39 +0000 2010,0.33629536628723145,positive
turkishcargo LiegeAirport,0,,"['turkishcargo', 'LiegeAirport']",972829374784442371,en,,3,"RT @avimeter: @TurkishAirlines CARGO TOUCHES DOWN AT @LGGLiegeAirport 
https://t.co/2b5L7DYwUB
#turkishcargo #LiegeAirport @avimeter https:…",Sun Mar 11 13:39:31 +0000 2018,"['turkishcargo', 'liegeairport']",retweet,"[860038859933065216, 18909186, 551787453, 860038859933065216]","['avimeter', 'TurkishAirlines', 'LGGLiegeAirport', 'avimeter']",Wilmar Gomes .'.,4234,769,2722,2795591595,sao paulo - Brasil,gomes_wilmar,23401,Tue Sep 30 17:09:29 +0000 2014,0.16722892224788666,neutral
,0,,[],972828141344509953,und,,0,@TurkishAirlines https://t.co/wNhUBTEC9A,Sun Mar 11 13:34:37 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Lox De Chiz (LDC),190,1597,729,103236548,Kenya-Nairobi_Kahawa,loxdechiz,10717,Sat Jan 09 10:07:11 +0000 2010,0.09373468160629272,neutral
Mar l En el marco de la alianza comercial solidaria y de cooperaci n Venezuela Turqu a se sostuvo encuentro con,0,,['11Mar'],972826977949356033,es,,0,#11Mar l En el marco de la alianza comercial solidaria y de cooperación Venezuela-Turquía se sostuvo encuentro con… https://t.co/CmLn7Xkjia,Sun Mar 11 13:30:00 +0000 2018,"['mar', 'en', 'el', 'marco', 'alianza', 'comercial', 'solidaria', 'cooperaci', 'venezuela', 'turqu', 'sostuvo', 'encuentro', 'con']",user_tweet,[],[],FONPYME S.A.,828,3862,4197,3599178075,,FONPYME_VE,30150,Wed Sep 09 14:29:46 +0000 2015,0.4215039610862732,positive
turkishcargo LiegeAirport,0,,"['turkishcargo', 'LiegeAirport']",972826216867737600,en,,3,"RT @avimeter: @TurkishAirlines CARGO TOUCHES DOWN AT @LGGLiegeAirport 
https://t.co/2b5L7DYwUB
#turkishcargo #LiegeAirport @avimeter https:…",Sun Mar 11 13:26:58 +0000 2018,"['turkishcargo', 'liegeairport']",retweet,"[860038859933065216, 18909186, 551787453, 860038859933065216]","['avimeter', 'TurkishAirlines', 'LGGLiegeAirport', 'avimeter']",md80 plane,141445,3140,5001,1578125996,Italy-Milano,edelweiss330,85164,Mon Jul 08 16:57:16 +0000 2013,0.16722892224788666,neutral
widenyourworld TurkishAirlines,0,,['widenyourworld'],972825182804021249,es,,4,"RT @Alaia: Viajando con mis papás, seguro así de comoda duermo todo el viaje, m encanta @TurkishAirlines 
#widenyourworld, #TurkishAirlines…",Sun Mar 11 13:22:52 +0000 2018,"['widenyourworld', 'turkishairlines']",retweet,"[702215886690717696, 18909186]","['Alaia', 'TurkishAirlines']",Latin Iconos,9522,9575,266,876113210,"Miami, FL",LatinIconos,17227,Fri Oct 12 17:58:47 +0000 2012,0.42914867401123047,positive
widenyourworld Tu,0,,"['Ehran', 'widenyourworld']",972825166383321088,es,,2,"RT @Alaia: Aquí con mi amigo #Ehran , el Chef del avión @TurkishAirlines turkishairlines ...nos vemos a la vueltaaaa!
.
#widenyourworld #Tu…",Sun Mar 11 13:22:48 +0000 2018,"['widenyourworld', 'tu']",retweet,"[702215886690717696, 18909186]","['Alaia', 'TurkishAirlines']",Latin Iconos,9522,9575,266,876113210,"Miami, FL",LatinIconos,17227,Fri Oct 12 17:58:47 +0000 2012,0.6504729986190796,positive
Desde y,0,,"['istanbul', 'Alaïa']",972825142010277890,es,,5,"RT @ToniCosta: Listos para viajar a #istanbul en familia, #Alaïa ya esta dormida y espero que le dure por muuuuuuchas horas jeje 
.
Desde y…",Sun Mar 11 13:22:42 +0000 2018,['desde'],retweet,[373805897],['ToniCosta'],Latin Iconos,9522,9575,266,876113210,"Miami, FL",LatinIconos,17227,Fri Oct 12 17:58:47 +0000 2012,0.3904283046722412,positive
,0,,[],972825091695312896,es,,12,RT @AdamariLopez: Que rico seguir creando memorias en familia. Felices  de viajar y conocer lugares nuevos. Las atenciones y servicio de @T…,Sun Mar 11 13:22:30 +0000 2018,[],retweet,[71448442],['AdamariLopez'],Latin Iconos,9522,9575,266,876113210,"Miami, FL",LatinIconos,17227,Fri Oct 12 17:58:47 +0000 2012,0.3608055114746094,positive
,2,,[],972823978665562113,tr,,1,.@TurkishAirlines “globally yours” olmadan önce Belçika’daki staff’ınıza asgari nezaket kurallarını ve kriz yönetim… https://t.co/d7zmvIyY1J,Sun Mar 11 13:18:05 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],MenekseTokyay,9951,6480,716,571246317,"İstanbul, Türkiye",MenekseTK,54679,Fri May 04 21:24:37 +0000 2012,0.43534547090530396,positive
Tell,0,,[],972823874587906048,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/9nVriEwtpk",Sun Mar 11 13:17:40 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Penny Carrier,127,28,56,4024414932,,PennyACarrier,692,Mon Oct 26 12:50:08 +0000 2015,0.22259052097797394,positive
,0,,"['TurkishAirlines', 'Boeing', 'Airbus']",972823577308401664,fr,,2,RT @Ibrahimova_GNL: #TurkishAirlines prévoit d'acheter au moins 50 appareils à #Boeing et #Airbus https://t.co/ppqfb3lcaB @TurkishAirlines…,Sun Mar 11 13:16:29 +0000 2018,[],retweet,"[4462248196, 18909186]","['Ibrahimova_GNL', 'TurkishAirlines']",Pample_Mousse,360,94,153,960397685747576837,,pamplemousseeee,596,Mon Feb 05 06:20:26 +0000 2018,0.20670431852340698,positive
,1,,[],972823562062127104,tr,,0,.@TurkishAirlines “globally yours” olmadan önce Belçika’daki staff’ınıxa asgari nezaket kurallarını ve kriz yönetim… https://t.co/8do0uTOxD5,Sun Mar 11 13:16:26 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],MenekseTokyay,9951,6480,716,571246317,"İstanbul, Türkiye",MenekseTK,54679,Fri May 04 21:24:37 +0000 2012,0.40688055753707886,positive
,0,,['WidenYourWorld'],972822645828980736,en,,2,"RT @TurkishAirlines: It’s about the flavors, the aromas, the sounds &amp; what you feel. Explore more with Turkish Airlines. #WidenYourWorld ht…",Sun Mar 11 13:12:47 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],❤KARAOGLAN❤☛🕴1907🕴☚,14432,151,250,877651923368890368,International. .,Bayram01161653,10676,Wed Jun 21 22:18:19 +0000 2017,0.5948272347450256,positive
,0,,[],972822567252787202,en,,2,"RT @MarkusSpoerndli: @TurkishAirlines magical prisons, too!",Sun Mar 11 13:12:28 +0000 2018,[],retweet,"[478026212, 18909186]","['MarkusSpoerndli', 'TurkishAirlines']",sWalterli,2075,409,1068,475221420,Schweiz,sWalterli,15820,Thu Jan 26 20:32:58 +0000 2012,0.36514827609062195,positive
,0,,['Bilbao'],972822251992223746,es,,1,"RT @hotel_seminario: Vuelos retrasados, desviados o cancelados en el aeropuerto de #Bilbao debido al fuerte viento.
@aena @bilbaoair @Turki…",Sun Mar 11 13:11:13 +0000 2018,[],retweet,"[339622994, 222766992, 142653003]","['hotel_seminario', 'aena', 'bilbaoair']",Ecotaxi_Bilbao,578,30,41,952109965870796800,"Bilbao, España",ecotaxi_bilbao,164,Sat Jan 13 09:28:00 +0000 2018,0.22650285065174103,positive
,0,,[],972822012077977600,tr,,0,@TurkishAirlines vaktinde gelmeme rağmen beni uçağa almayıp koltuğumu başkasına satıyorsunuz hem de rezervasyon değ… https://t.co/WC6uRg0BUC,Sun Mar 11 13:10:16 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Çağdaş Yarman,965,355,212,104371608,istanbul,cagdasyarman,3301,Wed Jan 13 03:52:55 +0000 2010,0.3017333745956421,positive
,0,,[],972819048856805376,en,,4,RT @ChampionsCup: Have you voted for your EPCR European Player of the Year 2018 - presented by @TurkishAirlines yet? Put your tick in the b…,Sun Mar 11 12:58:30 +0000 2018,[],retweet,"[206587913, 18909186]","['ChampionsCup', 'TurkishAirlines']",Dermot Doheny,525,13,220,914996152256385024,Limerick,dermot_doheny,411,Mon Oct 02 23:30:57 +0000 2017,0.11581006646156311,neutral
,0,,[],972817013679763456,es,,3,"RT @DXelprat: Ha acabado nublándose  el atardecer, justo antes de plegar a tiempo este @TurkishAirlines y hasta otra. @oscarmartinezco @spo…",Sun Mar 11 12:50:24 +0000 2018,[],retweet,"[4165315594, 18909186, 291852391]","['DXelprat', 'TurkishAirlines', 'oscarmartinezco']",Spotters BCN-El Prat,229,2327,235,856207880,✈,spottersbcnprat,3443,Mon Oct 01 11:13:15 +0000 2012,0.4397997558116913,positive
Audi a d voil une voiture autonome qui peut se transformer en v hicule v,0,,[],972816014735003648,fr,,2,"RT @adverse_la: WAUU     Audi dévoile sa voiture volante autonome
Audi a dévoilé une voiture autonome qui peut se transformer en véhicule v…",Sun Mar 11 12:46:26 +0000 2018,"['audi', 'voil', 'voiture', 'autonome', 'peut', 'transformer', 'v', 'hicule', 'v']",retweet,[748031883477397504],['adverse_la'],✨🌟Rodolphe Pires🌟✨,1982,7659,2450,46746971,"Paris, France",RodolphePires,11911,Fri Jun 12 20:57:34 +0000 2009,0.19971558451652527,neutral
,0,,[],972815949370920961,en,,0,"@TurkishAirlines Magical? I see it quite problematic, for me as a Buddhist",Sun Mar 11 12:46:11 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Fred Brooker,62393,1684,394,49638970,Brno,FredBrooker,152301,Mon Jun 22 14:12:11 +0000 2009,-0.18735067546367645,neutral
In our flight training center which is the largest in Europe we train more than flight attendants and,0,,[],972814464453136384,en,,85,"RT @TurkishAirlines: ✈
In our flight training center, which is the largest in Europe, we train more than 10,000 flight attendants and 4,000…",Sun Mar 11 12:40:17 +0000 2018,"['in', 'flight', 'training', 'center', 'largest', 'europe', 'train', 'flight', 'attendants']",retweet,[18909186],['TurkishAirlines'],Therealnin,1621,0,10,938361961758240768,,Therealnin2,3955,Wed Dec 06 10:58:20 +0000 2017,0.5345414876937866,positive
